requestID,eventTime,eventName,eventSource,sourceIPAddress,awsRegion,userIdentity,userAgent,errorCode,failedLoginAttempts,apiCallFrequency,geoAnomaly,rootAccountUsage,offHoursAccess,mfaDisabled,errorFlag,sensitiveAPICall,label
req-0002ab-8248,2024-01-04T17:34:55Z,DescribeInstances,ec2.amazonaws.com,54.239.28.85,us-west-2,terraform-svc,console.aws.amazon.com,,1,14,0,0,0,0,0,0,NORMAL
req-000341-3721,2024-01-15T13:40:58Z,GetSecretValue,secretsmanager.amazonaws.com,172.16.0.5,sa-east-1,terraform-svc,Terraform/1.5.0,,4,33,1,0,0,0,0,1,SUSPICIOUS
req-000207-5989,2024-01-07T07:18:28Z,GetCallerIdentity,sts.amazonaws.com,10.0.2.45,ap-northeast-1,svc-lambda,Terraform/1.5.0,,3,15,0,0,0,0,0,0,NORMAL
req-0001c0-5254,2024-01-04T16:20:23Z,AssumeRole,sts.amazonaws.com,52.94.228.167,ap-south-1,john.doe,console.aws.amazon.com,,4,14,0,0,0,0,0,0,NORMAL
req-000013-2612,2024-01-14T12:26:29Z,DescribeInstances,ec2.amazonaws.com,52.94.228.167,ap-south-1,svc-lambda,Terraform/1.5.0,,0,11,0,0,0,0,0,0,NORMAL
req-0002cc-6910,2024-01-20T23:46:31Z,GetSecretValue,secretsmanager.amazonaws.com,192.168.1.100,cn-north-1,iam-readonly,Terraform/1.5.0,AccessDenied,2,99,1,0,1,0,1,1,SUSPICIOUS
req-0001e4-2153,2024-01-27T07:39:17Z,DescribeInstances,ec2.amazonaws.com,10.0.2.45,us-west-2,iam-readonly,AWS Internal,,4,1,0,0,0,0,0,0,NORMAL
req-000239-3770,2024-01-09T16:03:40Z,DescribeInstances,ec2.amazonaws.com,10.0.0.1,us-west-2,svc-lambda,AWS Internal,,3,10,0,0,0,0,0,0,NORMAL
req-0001b2-3871,2024-01-10T15:45:38Z,ConsoleLogin,signin.amazonaws.com,10.0.0.1,ca-central-1,api-user,Boto3/1.28.0,,0,13,0,0,0,0,0,0,NORMAL
req-000170-7738,2024-01-16T09:58:31Z,AssumeRole,sts.amazonaws.com,10.0.1.20,ca-central-1,svc-lambda,AWS Internal,,0,15,0,0,0,0,0,0,NORMAL
req-000054-2143,2024-01-30T10:38:32Z,GetCallerIdentity,sts.amazonaws.com,52.94.228.167,eu-west-2,john.doe,Terraform/1.5.0,,1,14,0,0,0,0,0,0,NORMAL
req-00003e-1470,2024-01-15T19:36:39Z,DescribeInstances,ec2.amazonaws.com,192.168.1.100,us-east-1,devops,AWS Internal,,3,6,0,0,0,0,0,0,NORMAL
req-00027f-5749,2024-01-14T12:40:58Z,ConsoleLogin,signin.amazonaws.com,52.94.228.167,eu-west-2,admin,console.aws.amazon.com,,2,1,0,0,0,0,0,0,NORMAL
req-000111-2975,2024-01-15T17:00:00Z,AssumeRole,sts.amazonaws.com,10.0.0.1,ap-south-1,john.doe,Terraform/1.5.0,,2,14,0,0,0,0,0,0,NORMAL
req-00011e-2262,2024-01-03T15:16:45Z,AssumeRole,sts.amazonaws.com,172.16.0.5,eu-west-2,devops,AWS Internal,,4,11,0,0,0,0,0,0,NORMAL
req-000169-9980,2024-01-23T12:26:18Z,GetCallerIdentity,sts.amazonaws.com,10.0.1.20,us-west-2,terraform-svc,console.aws.amazon.com,,1,1,0,0,0,0,0,0,NORMAL
req-000163-9587,2024-01-10T07:18:29Z,DescribeInstances,ec2.amazonaws.com,172.16.0.5,us-east-1,admin,Terraform/1.5.0,,4,10,0,0,0,0,0,0,NORMAL
req-0001c9-6950,2024-01-21T16:25:17Z,ConsoleLogin,signin.amazonaws.com,54.239.28.85,ap-northeast-1,svc-lambda,Boto3/1.28.0,,3,13,0,0,0,0,0,0,NORMAL
req-000117-6185,2024-01-20T17:04:33Z,AssumeRole,sts.amazonaws.com,10.0.2.45,eu-west-2,john.doe,Boto3/1.28.0,,0,6,0,0,0,0,0,0,NORMAL
req-00000d-9689,2024-01-05T10:23:48Z,GetCallerIdentity,sts.amazonaws.com,172.16.0.5,ca-central-1,api-user,console.aws.amazon.com,,1,9,0,0,0,0,0,0,NORMAL
req-0000b7-1436,2024-01-04T17:26:37Z,ListBuckets,s3.amazonaws.com,10.0.2.45,us-west-2,svc-billing,Boto3/1.28.0,,2,13,0,0,0,0,0,0,NORMAL
req-000171-6542,2024-01-25T15:47:36Z,GetCallerIdentity,sts.amazonaws.com,10.0.0.1,ap-south-1,iam-readonly,console.aws.amazon.com,,4,4,0,0,0,0,0,0,NORMAL
req-000372-1131,2024-01-08T21:03:43Z,GetSecretValue,secretsmanager.amazonaws.com,192.0.2.45,us-east-1,admin,Go-http-client/1.1,,2,74,1,0,0,0,0,1,SUSPICIOUS
req-000268-6778,2024-01-07T18:48:47Z,DescribeInstances,ec2.amazonaws.com,172.16.0.5,ca-central-1,api-user,Terraform/1.5.0,,1,6,0,0,0,0,0,0,NORMAL
req-0000e0-3474,2024-01-27T09:40:14Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.0.1,ap-south-1,admin,AWS Internal,,0,12,0,0,0,0,0,0,NORMAL
req-00023d-6653,2024-01-21T18:10:13Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.2.45,eu-west-2,svc-lambda,Terraform/1.5.0,,4,12,0,0,0,0,0,0,NORMAL
req-0003cb-4710,2024-01-19T00:17:15Z,CreateUser,iam.amazonaws.com,185.220.101.47,us-west-2,root,python-requests/2.31,,9,88,1,1,1,0,0,1,ATTACK
req-00028e-9055,2024-01-22T14:23:11Z,DescribeInstances,ec2.amazonaws.com,172.31.0.10,ap-south-1,iam-readonly,aws-cli/2.13.0,,0,11,0,0,0,0,0,0,NORMAL
req-000222-9422,2024-01-06T09:17:07Z,ConsoleLogin,signin.amazonaws.com,192.168.1.100,eu-west-2,admin,Boto3/1.28.0,,0,10,0,0,0,0,0,0,NORMAL
req-000247-2740,2024-01-18T09:49:27Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,us-east-1,devops,console.aws.amazon.com,,1,10,0,0,0,0,0,0,NORMAL
req-00027a-4047,2024-01-19T18:48:58Z,ConsoleLogin,signin.amazonaws.com,52.94.228.167,eu-west-2,api-user,AWS Internal,,1,4,0,0,0,0,0,0,NORMAL
req-0000b1-5609,2024-01-07T10:37:22Z,GetCallerIdentity,sts.amazonaws.com,54.239.28.85,ca-central-1,api-user,aws-cli/2.13.0,,0,1,0,0,0,0,0,0,NORMAL
req-00029a-7900,2024-01-28T17:27:36Z,DescribeSecurityGroups,ec2.amazonaws.com,172.16.0.5,ap-northeast-1,admin,aws-cli/2.13.0,,4,15,0,0,0,0,0,0,NORMAL
req-0002a2-4868,2024-01-27T11:18:41Z,GetCallerIdentity,sts.amazonaws.com,172.31.0.10,ap-northeast-1,iam-readonly,AWS Internal,,1,5,0,0,0,0,0,0,NORMAL
req-00024a-9770,2024-01-23T13:52:49Z,GetCallerIdentity,sts.amazonaws.com,10.0.2.45,ap-south-1,john.doe,AWS Internal,,3,2,0,0,0,0,0,0,NORMAL
req-00036a-1834,2024-01-12T02:53:08Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,192.0.2.45,ru-central-1,john.doe,Mozilla/5.0 (unknown),,4,65,1,0,1,0,0,0,SUSPICIOUS
req-00018a-4994,2024-01-08T14:57:41Z,GetObject,s3.amazonaws.com,172.31.0.10,ap-south-1,svc-lambda,AWS Internal,,4,15,0,0,0,0,0,0,NORMAL
req-0000a4-6236,2024-01-29T09:45:28Z,AssumeRole,sts.amazonaws.com,172.31.5.22,ap-south-1,admin,Boto3/1.28.0,,0,13,0,0,0,0,0,0,NORMAL
req-0000f9-6110,2024-01-04T08:53:46Z,ConsoleLogin,signin.amazonaws.com,172.31.5.22,us-east-1,terraform-svc,Terraform/1.5.0,,1,6,0,0,0,0,0,0,NORMAL
req-00027b-1439,2024-01-10T16:31:35Z,DescribeSecurityGroups,ec2.amazonaws.com,192.168.1.100,us-west-2,svc-billing,Terraform/1.5.0,,3,4,0,0,0,0,0,0,NORMAL
req-000376-6956,2024-01-21T13:03:19Z,RunInstances,ec2.amazonaws.com,198.51.100.77,ap-northeast-1,admin,libwww-perl/6.07,,0,54,1,0,0,0,0,0,SUSPICIOUS
req-00029e-5913,2024-01-21T08:52:19Z,DescribeInstances,ec2.amazonaws.com,34.224.10.5,eu-west-2,svc-billing,Terraform/1.5.0,,4,13,0,0,0,0,0,0,NORMAL
req-000178-2741,2024-01-10T19:35:33Z,ConsoleLogin,signin.amazonaws.com,10.0.2.45,eu-west-2,iam-readonly,Boto3/1.28.0,,2,12,0,0,0,0,0,0,NORMAL
req-00019d-9423,2024-01-28T10:51:39Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,eu-west-2,admin,aws-cli/2.13.0,,1,13,0,0,0,0,0,0,NORMAL
req-00004b-5982,2024-01-30T16:18:28Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.0.1,us-east-1,svc-lambda,aws-cli/2.13.0,,0,8,0,0,0,0,0,0,NORMAL
req-000072-2874,2024-01-15T11:32:38Z,ListBuckets,s3.amazonaws.com,34.224.10.5,eu-west-2,api-user,console.aws.amazon.com,,3,2,0,0,0,0,0,0,NORMAL
req-000257-6929,2024-01-08T15:12:07Z,ListBuckets,s3.amazonaws.com,10.0.0.1,us-east-1,devops,AWS Internal,,4,2,0,0,0,0,0,0,NORMAL
req-0003c2-1705,2024-01-01T23:59:44Z,CreateLoginProfile,iam.amazonaws.com,203.0.113.99,us-east-1,john.doe,curl/7.88.1,UnauthorizedOperation,8,53,1,0,1,1,1,1,ATTACK
req-000187-5934,2024-01-05T07:59:20Z,ConsoleLogin,signin.amazonaws.com,172.31.0.10,eu-west-2,terraform-svc,aws-cli/2.13.0,,4,1,0,0,0,0,0,0,NORMAL
req-000069-9017,2024-01-29T09:26:41Z,AssumeRole,sts.amazonaws.com,10.0.2.45,eu-west-2,svc-lambda,AWS Internal,,0,14,0,0,0,0,0,0,NORMAL
req-000073-8430,2024-01-29T14:14:26Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.1.20,us-west-2,john.doe,console.aws.amazon.com,,2,14,0,0,0,0,0,0,NORMAL
req-0001a2-2263,2024-01-29T15:08:28Z,DescribeInstances,ec2.amazonaws.com,172.31.0.10,eu-west-2,api-user,Terraform/1.5.0,,1,4,0,0,0,0,0,0,NORMAL
req-00020e-8239,2024-01-19T10:42:30Z,GetCallerIdentity,sts.amazonaws.com,52.94.228.167,ap-northeast-1,devops,AWS Internal,,3,7,0,0,0,0,0,0,NORMAL
req-0001ca-2311,2024-01-24T09:15:42Z,AssumeRole,sts.amazonaws.com,34.224.10.5,us-east-1,iam-readonly,Terraform/1.5.0,,2,12,0,0,0,0,0,0,NORMAL
req-00019a-2252,2024-01-05T20:57:34Z,GetCallerIdentity,sts.amazonaws.com,172.16.0.5,ap-south-1,svc-billing,console.aws.amazon.com,,1,5,0,0,0,0,0,0,NORMAL
req-00005d-5183,2024-01-05T16:14:29Z,ConsoleLogin,signin.amazonaws.com,10.0.0.1,ap-northeast-1,john.doe,AWS Internal,,2,8,0,0,0,0,0,0,NORMAL
req-0003a3-3885,2024-01-07T03:03:13Z,PutUserPolicy,iam.amazonaws.com,192.0.2.45,us-east-1,john.doe,Go-http-client/1.1,UnauthorizedOperation,6,74,1,0,1,0,1,1,ATTACK
req-00005a-2121,2024-01-29T18:48:31Z,DescribeSecurityGroups,ec2.amazonaws.com,172.31.0.10,eu-west-2,svc-billing,AWS Internal,,4,1,0,0,0,0,0,0,NORMAL
req-000151-3846,2024-01-25T09:54:33Z,DescribeSecurityGroups,ec2.amazonaws.com,34.224.10.5,us-east-1,api-user,aws-cli/2.13.0,,4,1,0,0,0,0,0,0,NORMAL
req-0003dd-9115,2024-01-19T22:43:32Z,StopLogging,cloudtrail.amazonaws.com,185.220.101.47,cn-north-1,root,curl/7.88.1,,8,46,1,1,1,1,0,1,ATTACK
req-00039a-3307,2024-01-15T22:05:56Z,DeleteTrail,cloudtrail.amazonaws.com,203.0.113.99,ru-central-1,root,Mozilla/5.0 (unknown),,10,49,1,1,1,1,0,1,ATTACK
req-0003a6-8514,2024-01-11T01:42:52Z,DeleteBucket,s3.amazonaws.com,91.108.4.1,ap-northeast-1,admin,libwww-perl/6.07,UnauthorizedOperation,25,21,1,1,1,0,1,0,ATTACK
req-00025e-5835,2024-01-14T14:10:48Z,ConsoleLogin,signin.amazonaws.com,10.0.1.20,ap-south-1,iam-readonly,aws-cli/2.13.0,,2,4,0,0,0,0,0,0,NORMAL
req-000252-9943,2024-01-24T20:43:25Z,ListBuckets,s3.amazonaws.com,10.0.1.20,us-east-1,svc-billing,aws-cli/2.13.0,,2,2,0,0,0,0,0,0,NORMAL
req-000264-8607,2024-01-23T20:25:11Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.2.45,eu-west-2,iam-readonly,aws-cli/2.13.0,,2,11,0,0,0,0,0,0,NORMAL
req-00005f-5847,2024-01-08T08:24:36Z,AssumeRole,sts.amazonaws.com,52.94.228.167,ca-central-1,iam-readonly,Boto3/1.28.0,,2,10,0,0,0,0,0,0,NORMAL
req-00000c-3927,2024-01-24T07:56:46Z,AssumeRole,sts.amazonaws.com,10.0.2.45,us-east-1,john.doe,Boto3/1.28.0,,2,9,0,0,0,0,0,0,NORMAL
req-00018d-2702,2024-01-25T17:13:55Z,GetObject,s3.amazonaws.com,10.0.2.45,ap-northeast-1,john.doe,Terraform/1.5.0,,3,14,0,0,0,0,0,0,NORMAL
req-000216-7783,2024-01-24T08:54:13Z,AssumeRole,sts.amazonaws.com,172.31.5.22,ap-south-1,svc-lambda,aws-cli/2.13.0,,4,7,0,0,0,0,0,0,NORMAL
req-00002c-2193,2024-01-02T07:15:30Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.2.45,us-east-1,john.doe,console.aws.amazon.com,,4,14,0,0,0,0,0,0,NORMAL
req-00002b-2530,2024-01-17T11:42:40Z,GetCallerIdentity,sts.amazonaws.com,10.0.2.45,us-west-2,svc-lambda,AWS Internal,,4,6,0,0,0,0,0,0,NORMAL
req-00014a-7510,2024-01-30T18:51:04Z,DescribeInstances,ec2.amazonaws.com,172.31.0.10,ap-northeast-1,svc-billing,aws-cli/2.13.0,,0,7,0,0,0,0,0,0,NORMAL
req-0000a8-3114,2024-01-25T20:35:40Z,GetObject,s3.amazonaws.com,10.0.1.20,us-west-2,svc-billing,Terraform/1.5.0,,4,3,0,0,0,0,0,0,NORMAL
req-0001f2-8046,2024-01-17T18:15:15Z,GetCallerIdentity,sts.amazonaws.com,172.16.0.5,ap-northeast-1,api-user,Boto3/1.28.0,,0,5,0,0,0,0,0,0,NORMAL
req-00036d-8058,2024-01-06T23:25:22Z,GetSecretValue,secretsmanager.amazonaws.com,10.0.0.1,us-west-2,svc-billing,python-requests/2.31,,0,32,0,0,1,0,0,1,SUSPICIOUS
req-000256-9190,2024-01-20T09:44:02Z,AssumeRole,sts.amazonaws.com,192.168.1.100,ap-northeast-1,devops,console.aws.amazon.com,,4,3,0,0,0,0,0,0,NORMAL
req-0002f5-9361,2024-01-13T21:22:53Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,54.239.28.85,ru-central-1,john.doe,aws-cli/2.13.0,,1,94,1,0,0,0,0,0,SUSPICIOUS
req-000065-9791,2024-01-03T12:50:25Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.2.45,ca-central-1,iam-readonly,AWS Internal,,0,5,0,0,0,0,0,0,NORMAL
req-0001ab-7971,2024-01-24T19:58:48Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,us-west-2,svc-billing,Terraform/1.5.0,,4,2,0,0,0,0,0,0,NORMAL
req-0000b3-5582,2024-01-10T15:04:24Z,AssumeRole,sts.amazonaws.com,54.239.28.85,ap-northeast-1,john.doe,Terraform/1.5.0,,4,8,0,0,0,0,0,0,NORMAL
req-0001bd-9066,2024-01-28T07:30:23Z,AssumeRole,sts.amazonaws.com,10.0.1.20,us-west-2,api-user,console.aws.amazon.com,,4,6,0,0,0,0,0,0,NORMAL
req-0001a1-7649,2024-01-17T08:16:24Z,ListBuckets,s3.amazonaws.com,54.239.28.85,ap-northeast-1,terraform-svc,Boto3/1.28.0,,1,9,0,0,0,0,0,0,NORMAL
req-000367-9074,2024-01-06T02:36:03Z,AttachUserPolicy,iam.amazonaws.com,103.21.244.0,us-east-1,svc-lambda,AWS Internal,,0,56,1,0,1,0,0,1,SUSPICIOUS
req-000373-5052,2024-01-06T16:15:17Z,RunInstances,ec2.amazonaws.com,34.224.10.5,sa-east-1,root,curl/7.88.1,,0,53,1,0,0,0,0,0,SUSPICIOUS
req-0002a9-8786,2024-01-29T11:50:59Z,DescribeInstances,ec2.amazonaws.com,172.31.5.22,eu-west-2,svc-lambda,Boto3/1.28.0,,1,6,0,0,0,0,0,0,NORMAL
req-0000b2-6992,2024-01-04T20:27:08Z,GetCallerIdentity,sts.amazonaws.com,172.31.0.10,eu-west-2,api-user,console.aws.amazon.com,,2,12,0,0,0,0,0,0,NORMAL
req-00018c-3742,2024-01-07T17:20:32Z,DescribeSecurityGroups,ec2.amazonaws.com,54.239.28.85,eu-west-2,admin,AWS Internal,,0,2,0,0,0,0,0,0,NORMAL
req-000390-7898,2024-01-12T02:54:54Z,StopLogging,cloudtrail.amazonaws.com,203.0.113.99,cn-north-1,root,curl/7.88.1,,13,57,1,1,1,0,0,1,ATTACK
req-00031a-3276,2024-01-15T14:54:35Z,PutBucketPolicy,s3.amazonaws.com,172.16.0.5,cn-north-1,svc-billing,Go-http-client/1.1,InvalidClientTokenId,0,67,1,0,0,0,1,0,SUSPICIOUS
req-0003c1-6289,2024-01-04T23:01:14Z,StopLogging,cloudtrail.amazonaws.com,192.0.2.45,sa-east-1,john.doe,Mozilla/5.0 (unknown),UnauthorizedOperation,8,21,1,0,1,0,1,1,ATTACK
req-0002ad-2312,2024-01-14T17:50:02Z,DescribeSecurityGroups,ec2.amazonaws.com,172.16.0.5,us-east-1,iam-readonly,Terraform/1.5.0,,2,14,0,0,0,0,0,0,NORMAL
req-000180-7920,2024-01-14T18:43:47Z,AssumeRole,sts.amazonaws.com,10.0.2.45,ap-northeast-1,terraform-svc,Terraform/1.5.0,,4,5,0,0,0,0,0,0,NORMAL
req-0003bd-4246,2024-01-14T22:43:48Z,DeleteTrail,cloudtrail.amazonaws.com,103.21.244.0,ru-central-1,root,Go-http-client/1.1,UnauthorizedOperation,32,60,1,1,1,1,1,1,ATTACK
req-0002f0-1445,2024-01-06T21:03:39Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,34.224.10.5,sa-east-1,terraform-svc,Terraform/1.5.0,,2,43,1,0,0,0,0,0,SUSPICIOUS
req-000102-9109,2024-01-07T09:52:24Z,DescribeInstances,ec2.amazonaws.com,52.94.228.167,eu-west-2,admin,aws-cli/2.13.0,,4,9,0,0,0,0,0,0,NORMAL
req-00021b-7147,2024-01-05T08:17:53Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,ca-central-1,iam-readonly,Boto3/1.28.0,,0,6,0,0,0,0,0,0,NORMAL
req-000150-7126,2024-01-14T20:47:31Z,DescribeInstances,ec2.amazonaws.com,52.94.228.167,us-east-1,john.doe,console.aws.amazon.com,,4,14,0,0,0,0,0,0,NORMAL
req-000010-9479,2024-01-23T10:19:25Z,DescribeSecurityGroups,ec2.amazonaws.com,52.94.228.167,ap-northeast-1,svc-lambda,Boto3/1.28.0,,2,8,0,0,0,0,0,0,NORMAL
req-000145-8204,2024-01-12T13:11:28Z,GetObject,s3.amazonaws.com,192.168.1.100,eu-west-2,svc-billing,console.aws.amazon.com,,0,5,0,0,0,0,0,0,NORMAL
req-0002f7-4450,2024-01-09T14:15:42Z,AttachUserPolicy,iam.amazonaws.com,185.220.101.47,ca-central-1,svc-lambda,Mozilla/5.0 (unknown),,2,63,1,0,0,0,0,1,SUSPICIOUS
req-0000df-1554,2024-01-30T09:56:34Z,GetCallerIdentity,sts.amazonaws.com,10.0.2.45,ap-south-1,api-user,Boto3/1.28.0,,0,9,0,0,0,0,0,0,NORMAL
req-0000b4-3363,2024-01-26T12:21:35Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.1.20,ap-south-1,admin,console.aws.amazon.com,,2,13,0,0,0,0,0,0,NORMAL
req-0003d8-6283,2024-01-30T02:19:38Z,CreateLoginProfile,iam.amazonaws.com,103.21.244.0,cn-north-1,john.doe,Go-http-client/1.1,,24,42,1,0,1,1,0,1,ATTACK
req-000017-9883,2024-01-10T10:13:03Z,AssumeRole,sts.amazonaws.com,10.0.2.45,ap-northeast-1,devops,console.aws.amazon.com,,4,12,0,0,0,0,0,0,NORMAL
req-000165-5190,2024-01-12T08:45:41Z,DescribeInstances,ec2.amazonaws.com,172.31.5.22,ap-south-1,api-user,Boto3/1.28.0,,0,7,0,0,0,0,0,0,NORMAL
req-00029b-4373,2024-01-11T13:36:06Z,DescribeInstances,ec2.amazonaws.com,10.0.1.20,ca-central-1,devops,Terraform/1.5.0,,3,2,0,0,0,0,0,0,NORMAL
req-00035e-2218,2024-01-09T11:08:46Z,GetSecretValue,secretsmanager.amazonaws.com,34.224.10.5,ru-central-1,root,Go-http-client/1.1,AccessDenied,4,74,1,0,0,0,1,1,SUSPICIOUS
req-000155-3167,2024-01-28T07:49:49Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.1.20,us-east-1,devops,console.aws.amazon.com,,0,8,0,0,0,0,0,0,NORMAL
req-0001b0-1852,2024-01-26T13:21:51Z,AssumeRole,sts.amazonaws.com,52.94.228.167,ap-south-1,john.doe,console.aws.amazon.com,,4,10,0,0,0,0,0,0,NORMAL
req-000228-6758,2024-01-16T14:01:04Z,GetCallerIdentity,sts.amazonaws.com,10.0.1.20,us-west-2,terraform-svc,console.aws.amazon.com,,3,2,0,0,0,0,0,0,NORMAL
req-000342-5359,2024-01-22T15:48:06Z,GetSecretValue,secretsmanager.amazonaws.com,172.16.0.5,ap-south-1,john.doe,Boto3/1.28.0,,0,27,0,0,0,0,0,1,SUSPICIOUS
req-0000cc-1911,2024-01-16T16:05:57Z,ConsoleLogin,signin.amazonaws.com,54.239.28.85,ap-south-1,john.doe,Terraform/1.5.0,,4,8,0,0,0,0,0,0,NORMAL
req-000277-6756,2024-01-13T12:23:00Z,GetObject,s3.amazonaws.com,172.31.5.22,ap-south-1,iam-readonly,Boto3/1.28.0,,2,6,0,0,0,0,0,0,NORMAL
req-00005e-7951,2024-01-15T08:22:37Z,ListBuckets,s3.amazonaws.com,172.31.0.10,us-east-1,api-user,Terraform/1.5.0,,2,11,0,0,0,0,0,0,NORMAL
req-00022f-3089,2024-01-01T16:39:32Z,GetObject,s3.amazonaws.com,172.31.5.22,ca-central-1,terraform-svc,console.aws.amazon.com,,3,14,0,0,0,0,0,0,NORMAL
req-000045-9056,2024-01-16T20:07:52Z,ListBuckets,s3.amazonaws.com,52.94.228.167,us-east-1,admin,Terraform/1.5.0,,0,7,0,0,0,0,0,0,NORMAL
req-00026f-3634,2024-01-05T07:22:18Z,ConsoleLogin,signin.amazonaws.com,192.168.1.100,ca-central-1,iam-readonly,Terraform/1.5.0,,3,3,0,0,0,0,0,0,NORMAL
req-00011d-5403,2024-01-09T18:10:23Z,AssumeRole,sts.amazonaws.com,172.16.0.5,ap-northeast-1,iam-readonly,AWS Internal,,1,12,0,0,0,0,0,0,NORMAL
req-00034d-4639,2024-01-11T13:49:23Z,AttachUserPolicy,iam.amazonaws.com,45.155.205.12,ap-south-1,iam-readonly,aws-cli/2.13.0,,1,86,1,0,0,0,0,1,SUSPICIOUS
req-0001b3-9451,2024-01-07T11:02:50Z,ListBuckets,s3.amazonaws.com,52.94.228.167,ap-northeast-1,iam-readonly,Boto3/1.28.0,,4,9,0,0,0,0,0,0,NORMAL
req-00009a-3209,2024-01-15T17:44:30Z,ConsoleLogin,signin.amazonaws.com,54.239.28.85,ap-northeast-1,iam-readonly,Boto3/1.28.0,,1,13,0,0,0,0,0,0,NORMAL
req-00004c-5102,2024-01-29T07:27:47Z,AssumeRole,sts.amazonaws.com,172.31.5.22,eu-west-2,admin,Terraform/1.5.0,,2,10,0,0,0,0,0,0,NORMAL
req-0002db-3260,2024-01-25T04:48:33Z,RunInstances,ec2.amazonaws.com,172.16.0.5,sa-east-1,api-user,python-requests/2.31,,3,49,1,0,0,0,0,0,SUSPICIOUS
req-0001bf-2972,2024-01-28T13:43:49Z,ConsoleLogin,signin.amazonaws.com,10.0.2.45,ap-northeast-1,api-user,Terraform/1.5.0,,1,8,0,0,0,0,0,0,NORMAL
req-0000bd-5480,2024-01-11T14:30:22Z,GetObject,s3.amazonaws.com,172.31.5.22,us-west-2,svc-lambda,console.aws.amazon.com,,4,15,0,0,0,0,0,0,NORMAL
req-000110-2494,2024-01-13T07:40:19Z,ConsoleLogin,signin.amazonaws.com,54.239.28.85,ap-northeast-1,svc-lambda,aws-cli/2.13.0,,1,7,0,0,0,0,0,0,NORMAL
req-0000ed-5781,2024-01-20T16:50:20Z,ListBuckets,s3.amazonaws.com,34.224.10.5,ap-south-1,api-user,aws-cli/2.13.0,,3,1,0,0,0,0,0,0,NORMAL
req-0001e8-9939,2024-01-24T20:20:38Z,ListBuckets,s3.amazonaws.com,172.31.5.22,eu-west-2,svc-lambda,AWS Internal,,1,10,0,0,0,0,0,0,NORMAL
req-000076-9313,2024-01-20T11:19:22Z,DescribeSecurityGroups,ec2.amazonaws.com,172.31.5.22,ca-central-1,admin,Terraform/1.5.0,,0,10,0,0,0,0,0,0,NORMAL
req-0003b0-6282,2024-01-27T03:48:40Z,CreateUser,iam.amazonaws.com,91.108.4.1,ru-central-1,admin,python-requests/2.31,AccessDenied,21,90,1,1,1,0,1,1,ATTACK
req-000201-5372,2024-01-04T10:08:11Z,AssumeRole,sts.amazonaws.com,172.31.0.10,us-west-2,john.doe,console.aws.amazon.com,,0,13,0,0,0,0,0,0,NORMAL
req-00033a-6711,2024-01-06T18:12:48Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,45.155.205.12,ap-south-1,svc-billing,python-requests/2.31,InvalidClientTokenId,3,52,1,0,0,0,1,0,SUSPICIOUS
req-000250-3822,2024-01-02T16:15:44Z,GetObject,s3.amazonaws.com,10.0.0.1,ap-northeast-1,devops,aws-cli/2.13.0,,1,1,0,0,0,0,0,0,NORMAL
req-00007f-2887,2024-01-14T16:36:25Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.0.1,ca-central-1,iam-readonly,aws-cli/2.13.0,,3,5,0,0,0,0,0,0,NORMAL
req-000075-6793,2024-01-18T16:35:21Z,ConsoleLogin,signin.amazonaws.com,10.0.0.1,us-west-2,api-user,console.aws.amazon.com,,0,7,0,0,0,0,0,0,NORMAL
req-0001da-8786,2024-01-08T19:00:02Z,ListBuckets,s3.amazonaws.com,54.239.28.85,us-east-1,admin,aws-cli/2.13.0,,4,13,0,0,0,0,0,0,NORMAL
req-0002b6-5636,2024-01-14T09:54:13Z,ConsoleLogin,signin.amazonaws.com,172.31.0.10,us-east-1,devops,console.aws.amazon.com,,4,4,0,0,0,0,0,0,NORMAL
req-00003a-5941,2024-01-23T16:53:40Z,ListBuckets,s3.amazonaws.com,172.31.5.22,ca-central-1,john.doe,Boto3/1.28.0,,1,2,0,0,0,0,0,0,NORMAL
req-000360-3514,2024-01-27T20:32:38Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,34.224.10.5,sa-east-1,api-user,Mozilla/5.0 (unknown),UnauthorizedOperation,1,73,1,0,0,0,1,0,SUSPICIOUS
